text	label
Pharmasave. Pharmasave is a Canadian independent pharmacy and drugstore retailer. It was created in 1981 through the merger of two British Columbia-based pharmacy chains United Pharmacy and Western Drug Mart. Its head office is located in Langley British Columbia. Each of Pharmasave’s more than 450 stores operates independently and they range in size from small dispensaries to large-format home healthcare pharmacies.	0
World Duty Free. World Duty Free SpAthe holding company of World Duty Free Group is an Italy-based multinational travel retailer that employs almost 8500 people. Since 1 October 2013 the company is a constituent of the FTSE MIB index with the ticker symbol WDF:IM.	0
Bonfire Snowboarding. Bonfire Snowboarding is a manufacturer of snowboarding outerwear. Founded in 1989 by Pro Snowboarder and industry pioneer Brad Steward Bonfire specializes in men’s women’s and children’s pants jackets gloves and accessories as well as a new line of men’s and women’s boots. Bonfire has dealers in the U.S. as well as internationally. The company is based out of Portland Oregon:	0
Farrar & Rinehart. Farrar & Rinehart ( 1929–1946 ) was a United States book publishing company founded in New York. Farrar & Rinehart enjoyed success with both nonfiction and novels notably the landmark Rivers of America Series and the first ten books in the Nero Wolfe corpus of Rex Stout. In 1943 the company was recognized with the first Carey-Thomas Award for creative publishing presented by Publishers Weekly.	0
Purina Mills. Purina Mills LLC is the farm animal feeds unit of Land O’ Lakes. It was previously part of Ralston Purina but the U.S. animal feeds portion was sold in 1986.	0
Elektra ( espresso machines ) . Elektra srl is an Italian manufacturer of professional espresso and cappuccino equipment. Besides the high functionality Elektra´s machines distinguish themselves from the market through their design. Coffee grinders and accessories are also produced alongside to the core products lever and automatic machines.Unlike other manufacturers of espresso machines Elektra is still not producing super-automatic machines but only machines with manual portafilter.	0
Tuckerman Brewing Company. Tuckerman Brewing Company is a brewery in Conway New Hampshire. Named after the nearby Tuckerman Ravine the brewery currently produces three year round beers the self-named pale ale an Altbier and the 6288 Stout. A portion of the proceeds from the sale of the stout go to support the Mount Washington Observatory which sits 6288 feet ( 1917 m ) above sea level on Mount Washington.	0
Edwards Coaches. Edwards Coaches is a family-owned coach company based in Llantwit Fardre near Pontypridd in South Wales.	0
Hedingham Omnibuses. Hedingham Omnibuses is a bus company in Essex. It is a subsidiary of the Go-Ahead Group.	0
Oddlabs. Oddlabs is a small independent game development company based in Denmark. It was founded in 2001 by students from the University of Southern Denmark.Oddlabs has released Tribal Trouble a Java 3D strategy game.	0
Airfast Indonesia. PT. Airfast Indonesia is an air carrier based in Tangerang Indonesia in Greater Jakarta. It specialises in contract operations aviation management services and charter passenger and cargo services to the oil mining and construction industries in Indonesia and other countries in the area. It is also involved in aerial mapping survey flights heli-logging and medical evacuation services. Its main base is Soekarno-Hatta International Airport Jakarta.	0
Peter Lind & Company. Peter Lind & Company is the name of a private building contractor with bases in Central London & Spalding in Lincolnshire.	0
FGL Productions. FGL Productions is a French record company.	0
Air Ivoire. Air Ivoire was an airline headquartered in the Immueble EECI in Abidjan Côte d'Ivoire. It was the national airline and operated scheduled regional and intercontinental services. Its main base was Port Bouet Airport Abidjan. The airlines ceased operations in 2011.	0
Gatehouse Bank. Gatehouse Bank PLC is a fully Shariah compliant London-based wholesale investment bank that specializes in global real estate having closed more than $500m in total real estate acquisitions in two years since its foundation in 2008 and successfully completed two realised investments on behalf of its investors.The bank has six key areas of business which include Capital Markets Institutional Wealth Management Real Estate Placement Shariah Advisory Services and Treasury Products.	0
Seagull Books. Seagull Books is a publishing venture begun in Kolkata in 1982 by Naveen Kishore a theater practitioner. It began primarily as a response to the growing need for an Indian publishing house for theater and the other arts and since then it has expanded its operations to include translations of world literature as well as twentieth-century critical theory and non-fiction. At present the company has registered divisions in London and New York alongside its initial establishment in Kolkata.	0
Tandem Communications. Tandem Communications is a Munich based company which produces TV movies miniseries television series and film series.It was founded in 1999 by Emmy-nominated producers Rola Bauer and Tim Halkin.	0
Benskins Brewery. Benskins was the pre-eminent brewery in Watford and Hertfordshire's biggest brewer until its acquisition by Ind Coope in 1957.	0
Océ. Océ N.V. was a Netherlands-based company that develops manufactures and sells printing and copying hardware and related software. The offering includes office printing and copying systems; production printers and wide format printing systems for both technical documentation and color display graphics. The company was founded in 1877. With headquarters in Venlo The Netherlands Océ is active in over 100 countries and employs more than 20000 people worldwide.	0
Kanto Auto Works. Kanto Auto Works ( 関東自動車工業 ) ; is a Japanese automobile body manufacturer. It is a member of the Toyota Group. On July 1 2012 three Toyota subcontractors Central Motors Toyota Motors Tohoku and Kanto Auto Works combined into one company with all manufacturing facilities and assets of the three former companies to now be known as Toyota Motor East Japan Inc.	0
DTS ( sound system ) . DTS is a series of multichannel audio technologies owned by DTS Inc. ( formerly known as Digital Theater Systems Inc. ) an American company specializing in digital surround sound formats used for both commercial/theatrical and consumer grade applications. It was known as The Digital Experience until 1995.In 2008 the cinema division was divested to form DTS Digital Cinema. In 2009 DTS Digital Cinema was purchased by Beaufort International Group Plc.	0
Skinner & Eddy. The Skinner & Eddy Corporation commonly known as Skinner & Eddy was a Seattle Washington-based shipbuilding corporation that existed from 1916 to 1923. The yard is notable for completing more ships for the U.S.	0
Scottish Mortgage Investment Trust. Scottish Mortgage Investment Trust ( LSE: SMT ) is a publicly traded investment trust listed on the London Stock Exchange. It invests globally looking for strong businesses with above-average returns. Scottish Mortgage is managed by Baillie Gifford & Co the Edinburgh based investment management partnership.	0
Vinci ( construction ) . VINCI is a French concessions and construction company founded in 1899 as Société Générale d'Enterprises. It employs over 179000 people and is the largest construction company in the world by revenue. Vinci is listed at Euronext's Paris stock exchange and is a member of the CAC 40 index. Its head office is in Rueil-Malmaison.	0
AFRT Music. AFRT MUSIC ( A Fearless Resilient Team ) is an independent record label established by identical twins Glaurys Ariass and Helsa Ariass in 2000. The company is associated with Ariass FortuneInc. a corporation with book publishing and music divisions. The company is a member of the RIAA and the home of artist Eartha.	0
Runecraft. Runecraft Ltd was a software design and development studio specializing in brand-led video games. Runecraft's clients included US publishers such as Hasbro Mattel Interplay Activision Crave and Ripcord. The company was initially based in Dewsbury West Yorkshire. The company was formed in April 1997 by Martin and Rodney Hooley.	0
Dawahares. Dawahares was an American retail clothing store chain. It was founded by S.F. Dawahare in 1907 in Neon Kentucky and remained within the family for four generations. The chain operated nearly 30 stores in Kentucky Tennessee and West Virginia. It declared bankruptcy in 2012 and liquidated its 22 remaining stores. Dawahares was in business for 105 years from 1907 to 2012.	0
Pepe Jeans. Pepe Jeans London is a denim and casual wear jeans brand that was established in the Portobello Road area of London in 1973. From its origins as a tiny market stall to more than half a US billion dollar brand Pepe has transformed itself into a jeanswear label found throughout Europe. The brand today has presence in more than 80 countries across the world.[citation needed]	0
Bell Features. Bell Features also known as Commercial Signs of Canada was a Canadian comic book publisher during the World War II era. They were the most successful of the publishers of Canadian Whites and published comics such as Adrian Dingle's Nelvana of the Northern Lights.Founded in 1939 as a commercial art business the company found success when it started publishing comics in September 1941 and changed its name to Bell Featuresin 1942.	0
SuperBest. SuperBest is a chain of Danish supermarkets with approximately 220 stores around the country.In 2007 they took over the two supermarket chains Iso and Dreisler Storkøb.	0
Proton Radio. Proton Radio is an internet electronic music station. Founded in 2002 by Sam Packer Alex Ambroziak and Eric Liberda the station features over 200 exclusive shows from various DJs around the world. They have featured guest DJ sets from such DJs as Sasha Luke Chable James Zabiela Anthony Pappa Kasey Taylor Lance Cashion Oliver Lieb Way Out West and many others.	0
Tumbleweed Tex Mex Grill & Margarita Bar. Tumbleweed Tex Mex Grill & Margarita Bar ( formerly Tumbleweed Southwest Grill ) is a chain restaurant based in Louisville Kentucky having originated in New Albany Indiana.	0
Arriva UK Trains. Arriva UK Trains Limited is the company that oversees Arriva's train operating companies in the United Kingdom. It gained its first franchises in February 2000. These were subsequently lost though several others were gained. In January 2010 with the take-over of Arriva by Deutsche Bahn Arriva UK Trains also took over the running those formerly overseen by DB Regio UK Limited.	0
Simply Energy. Simply Energy is an Australian energy retailer providing electricity and gas to more than 300000 accounts across Victoria ( Australia ) South Australia and Queensland with sales totalling 12% of the Australian market. It is the retail arm of GDF SUEZ Australian Energy part of GDF Suez which fully owns Simply Energy.	0
Opera Software. Opera Software ASA is a Norwegian software company primarily known for its Opera family of web browsers with over 300 million users worldwide. Opera Software is also involved in promoting Web standards through participation in the W3C. The company has its headquarters in Oslo Norway and is listed on Oslo Stock Exchange.	0
Pointe of View Winery. The Pointe of View Winery is a winery located in the north-central part of North Dakota United States half a mile south of Burlington in the Minot area. Licensed in April 2002 it was the first federally licensed and bonded winery in North Dakota the last state of the United States to have a federally licensed winery marking the first time when there was at least one federally licensed and bonded winery in all fifty states.	0
AMAG Pharmaceuticals. AMAG Pharmaceuticals Inc. is a United States pharmaceutical company developing products that treat iron deficiency anemia ( IDA ) in adult patients. The company is a publicly traded company on NASDAQ under the symbol AMAG.	0
Oshkosh Corporation. Oshkosh Corporation formerly Oshkosh Truck is an American industrial company that designs and builds specialty trucks military vehicles truck bodies and access equipment. Based in Oshkosh Wisconsin the company employs 12300 people around the world. It is organized in four primary business groups: access equipment defense fire and emergency and commercial.	0
Sankalp Semiconductor. Sankalp Semiconductor is an AMS ( Analog and Mixed Signal ) semiconductor design service provider. Sankalp was founded in 2005 by Vivek Pawar and team. Sankalp employed 120 employees at multiple sites in 2010.	0
Intelligent Energy. Intelligent Energy is a power technology company that specialises in the development of Proton Exchange Membrane ( PEM ) fuel cells for application in the automotive consumer electronics and stationary power markets. Based in the UK the company also has offices in India Japan and the USA and employs approximately 300 people.	0
Chamillitary Entertainment. Chamillitary Entertainment ( sometimes credited as Chamillitary Camp Music and Chamillitary Records ) is a record/entertainment company owned and run by rapper Chamillionaire. It was distributed by Universal Records until January 15 2011 because Chamillionaire and the label parted ways. It has since been an independent record label company.	0
EB Games. EB Games ( formerly known as Electronics Boutique and EB World ) is an American computer and video games retailer. First established as an American company in 1977 by James Kim with a single electronics-focused location in the King of Prussia Mall near Philadelphia the company has grown into an international corporation. EB Games's parent corporation GameStop has its headquarters in Grapevine Texas a suburb of Dallas.	0
Mitchell 1. Mitchell 1 is a software service provider that has provided repair information to the automotive industry for over 90 years. Originally founded as a private company Reed Electrical Manuals the company provided the first specifications and diagrams of vehicle electrical systems to the new motoring public and the technicians that would learn to service these new automobiles.	0
Banc De Binary. Banc De Binary formerly known as BO Systems Limited and also known as BDB Services Limited and ET Binary Options Ltd. is an Israeli-Cypriot based enterprise specializing in binary options ( also known as fixed return options ) on assets including commodities stocks indices and foreign exchange.The company operates an online trading website through which customers can buy or sell binary ( call or put ) options predicting whether the price of a certain commodity will go up or down in a specific time period.	0
Eesti Post. AS Eesti Post ( Estonian for Estonian Post ) is the company responsible for postal service in Estonia. Eesti Post is 100% state owned ( public limited company ) .	0
Kobe Steel. Kobe Steel Ltd. ( 株式会社神戸製鋼所 Kabushiki-gaisha Kōbe Seikō-sho ) operating worldwide under the brand Kobelco is a major Japanese steel manufacturer headquartered in Chuo-ku Kobe. Kobe Steel also has a stake in Osaka Titanium Technologies.It was formed on September 1 1905. Its location in a major city port was useful for importing and exporting iron ore and coal.	0
Ministry of Aquatic and Air Transport. The Ministry of Aquatic and Air Transport ( Ministerio del Poder Popular para Transporte Acuático y Aéreo Ministry of the Popular Power of Aquatic and Air Transport MPPTAA or MTAA ) is a ministry of the Government of Venezuela.	0
Maverick Records. Maverick Recording Company was an American record label owned by Warner Music Group operated and distributed through Warner Bros. Records. The label was founded in 1992 by Madonna Frederick DeMann and Veronica Ronnie Dashev. Active from the early 1990s through the middle 2000s the label scored its more notable success with such acts as Alanis Morissette Michelle Branch The Prodigy Deftones and Candlebox.	0
National Airways Corporation ( South Africa ) . National Airways Corporation is a commercial aviation company with its head office on the grounds of Lanseria Airport in Johannesburg South Africa. The company offers a range of products and services for fixed-wing aircraft and helicopter markets including aircraft sales maintenance parts value added products aircraft charter international operations and pilot training. NAC Operations is the flight operations and charter division.	0
Yidio. Yidio short for Your Internet Video is a video aggregator. Its platform collects content from multiple subscription-based video streaming providers and allows users to view that content from a single interface.	0
D-topia Entertainment. D-topia Entertainment ( previously known as DTJ or D-Topia Japan ) is a Japanese record label produced by Terukado Ōnishi officially established in public prior to December 14 2007. The label is dedicated to promoting girls' entertainment particularly the music of female singers.	0
Figure IV Entertainment. Figure IV Entertainment was a Canadian independent record label specializing in hip hop music.Based in Vancouver ( with another office in New York City ) the label was co-founded in 1994 by Sol Guy to manage his group Rascalz. In 1998 the label released the groundbreaking Rascalz single Northern Touch which won a Juno Award for Best Rap Recording the following year. The roster later expanded to include Kardinal Offishall and k-os among others.	0
Worth1000. Worth1000 is an image manipulation and contest website. Worth1000 opened on January 1 2002 and hosted over 340000 unique images made in theme contests such as Rejected Transformers Invisible World and Stupid Protests. In mid-2003 Worth1000 began hosting similar competitions for photography creative writing and multimedia.The website was designed by Avi Muchnick and Israel Derdik.	0
COMSA EMTE. COMSA EMTE is a Spanish construction and infrastructure engineering company specialising in road and rail transport infrastructure construction electrical grid infrastructure and general building construction.The company was formed in July 2009 by a merger of Spanish construction group COMSA and electrical infrastructure construction company Emte SA.	0
Box TV Limited. Box TV Limited is a UK-based production company specialising in film and television drama subsidiary of production and distribution group DCD Media. Founded in 2000 by award-winning producer Gub Neal formerly Head of Drama at Channel 4 and Controller of Drama at Granada Television Box TV's core team also included executive producers Justin Thomson-Glover and Patrick Irwin.	0
Rectilinear Research Corporation. Rectilinear Research Corporation was a manufacturer of quality loudspeakers. The company was formed around 1966 and its principal was Morris I. Wiener ( alt. sp. Weiner ) of Plandome Manor New York.The first known main office location for the company ( 1966–68 ) was at 30 Main Street Brooklyn New York. Some time around 1968 the company moved headquarters manufacturing assembly and service center to 107 Bruckner Blvd ( E 133rd St. ) in the Bronx.	0
Spice Records ( Japan ) . Spice Records Company Limited ( 株式会社スパイスレコーズ Kabushiki gaisha Supaisu Rekozu ) is a Japanese independent record label.	0
Orange Marine. Orange Marine ( formerly France Télécom Marine ) is a wholly owned subsidiary of Orange S.A. It is a major actor in the laying of new submarine communications cables and the maintenance of existing cables across the world's oceans.The company is active in all areas of these activities including the study ( survey ) and the shore ends.Orange Marine took control of Elettra ( previously owned by Telecom Italia ) on October 1 2010 and now operates 6 cable ships - i.e.	0
East Midlands Electricity. The East Midlands Electricity Board ( or EMEB ) was formed in 1947 one of the 12 area electricity boards specified under the Electricity Act 1947.	0
Compania Minera Atacocha. Atacocha is a Peruvian mining company engaged in the exploration and exploitation of mine concessions. It operates a treatment plant and a mining camp which are located in the districts of San Francisco de Asis de Yurusyacan and Yanacancha province of Pasco.The company's activities include the production and sale of lead zinc and copper concentrates.	0
GEM Motoring Assist. GEM Motoring Assist is a road safety and breakdown recovery organisation based in the UK. It was formed in 1932 as the Company of Veteran Motorists and operated under this name until 1983 when it was renamed The Guild of Experienced Motorists as a symbolic brand name. In 2004 the name was amended to GEM Motoring Assist as it is known today which reflects its position as a provider of assistance to its members in all matters relating to motoring.	0
FilmFlex. FilmFlex is an on-demand movie rental services provider claiming to be largest outside of the US. It is a joint venture between Sony Pictures Television and The Walt Disney Company.	0
BlackBerry Limited. BlackBerry Limited formerly known as Research In Motion Limited ( RIM ) is a Canadian telecommunication and wireless equipment company best known as the developer of the BlackBerry brand of smartphones and tablets. The company is headquartered in Waterloo Ontario Canada. It was founded by Mike Lazaridis who served as its co-CEO along with Jim Balsillie until January 22 2012; as of November 2013 Saad assumes the new title of Lead Director and Chair of Compensation.	0
Icon Health & Fitness. Icon Health & Fitness Inc. ( styled ICON Health & Fitness ) is an exercise equipment manufacturer and marketer based in Logan Utah United States.	0
Hearst Television. Hearst Television Inc. ( formerly Hearst-Argyle Television ) is a broadcasting company in the United States owned by the New York City-based Hearst Corporation. It holds joint ventures in television production with NBCUniversal Television Distribution ( although most of the stations it owns are affiliated with ABC ) .	0
American Plus Bank. American Plus Bank ( Chinese: 美富銀行 ) a Chinese American community bank headquartered in Arcadia California was founded on August 8 2007. The Bank offers comprehensive banking and financial services such as Online Banking wire transfer Checking Direct Deposits Banking By Mail Safe Deposit Boxes Debit/ATM Cards Construction Loans Commercial Credit Line and Commercial Real Estate Loans.	0
Ecomaids. ECOMAIDS is a national cleaning franchise which provides environmentally safe green cleaning for homes and businesses by using sustainable products and procedures.	0
Sonic Solutions. Sonic Solutions acquired by Rovi Corporation in 2010 was a computer software company headquartered in Novato California. In addition to having a number of offices in the U.S. the company also maintained offices in Europe and Asia.	0
Jersey Mike's Subs. Jersey Mike's Subs is a submarine sandwich or sub chain headquartered in Manasquan New Jersey. The Jersey Mike's franchise has more than 750 locations open and in development across the United States.	0
Partech International. Founded in 1982 Partech Ventures ( eg Partech International ) is an investment fund Capital International Risk with a presence in Europe Paris and Berlin as well as the United States in San Francisco.Partners Partech Ventures are 4 : Philippe Collombel ( who joined Partech Ventures in 2001 ) Jean- Marc Patouillaud ( 1996 ) Nicolas El Baze ( 2000 ) and Romain Lavault ( 2013 ) .Partech Ventures specializes in information technology and communication.	0
Niche ( company ) . Niche.com Inc. formerly known as College Prowler is an American company headquartered in Pittsburgh PA that runs a ranking and review site. The company was founded by Luke Skurman in 2002 as a publisher of print guidebooks on US colleges but now runs a website with information on K-12 schools colleges cities and neighborhoods.	0
Infront Sports & Media. Infront Sports & Media is a sports marketing company based in Zug Switzerland. The company handles the media and marketing rights for international sports events and federations and also provides sports services - such as advertising sponsorship and hospitality. It represents six Olympic winter sport federations several summer sport organizations and manages media rights for the FIS World Cup Events. Infront was created in late 2002 through the integration of CWL Prisma and KirchSportAG.	0
Stradivari Society. The Stradivari Society is a philanthropic organization based in Chicago Illinois best known for its arranging deals between owners of antique string instruments such as those made by luthiers Antonio Stradivari and Giuseppe Guarneri for use by talented musicians and performers. The Stradivari Society does not hold title to the instruments.	0
Greatview. Greatview Aseptic Packaging Company is a multinational aseptic processing company with its head office based in Beijing China. Founded in 2003 Greatview offers aseptic carton solutions and related services for dairy and non-carbonated soft drink companies whose products are compatible with standard roll-fed filling machines.	0
Mosaic Fashions. Mosaic Fashions hf was the parent company of several fashion brands. The company has 1760 stores and concessions in the UK Ireland Europe and the USA 234 Franchise stores in 44 countries and 93 joint venture stores including 84 concessions in China.	0
Panic ( company ) . Panic is an Oregon-based American software company that specializes in shareware applications for Mac OS X. It was founded by Steven Frank and Cabel Sasser.Their flagship program is Transmit an FTP client first released in 1998. The program currently competes with Fetch Interarchy and Cyberduck the other popular FTP clients for Mac OS X.	0
Poznań International Fair. The Poznań International Fair ( PIF Polish: Międzynarodowe Targi Poznańskie MTP ) is the biggest industrial fair in Poland. It is held on the Poznań fairground in Poland.	0
Zawya. Zawya Limited is a company that provides business intelligence and news focused on the Middle East and North Africa regions.It is headquartered in Dubai United Arab Emirates.It was founded by Ihsan Jawad in London UK in the year 2000 and re-located to Dubai in 2002. Zawya pioneered the concept of online subscriptions in the Middle East and had 212000 subscribers in 2009 providing profiles of 12500 companies and 2300 projects.	0
Celadon Group. Celadon Group Inc. is a truckload carrier located in Indianapolis Indiana USA. It is one of the ten largest truckload carriers in North America. Celadon was founded in 1985 and employs over 4000 staff. Through its subsidiaries Celadon provides long-haul and regional freight service across Canada Mexico and the United States.	0
American Falcon. American Falcon ( IATA: WK ICAO: AFB Call sign: AMERICAN FALCON ) was an Argentinian airline based in Buenos Aires. The airline began operations in 1996 and shut down in 2005. It operated largely domestic services but also some international routes to South American cities.The airline was formed in 1995 and initially offered only charter services though it gradually introduced scheduled flights.	0
Tishman Speyer. Tishman Speyer Properties is a real estate building and operating company set up in 1978 by two founding partners Robert Tishman and Jerry Speyer.	0
NASCAR Mexico. NASCAR Mexico is a joint-venture between NASCAR and OCESA a Mexican entertainment company aiming to develop manage and operate local motorsports events and oversee television distribution sponsorship and licensing.The venture attempts to create marketing programs to increase interest in local NASCAR events as well as NASCAR events in the United States that are televised in Mexico.NASCAR Mexico has been responsible for the organization of the Corona México 200 a NASCAR Nationwide Series race at the Autodromo Hermanos Rodriguez in Mexico City.It also organizes and sanctions two racing series the NASCAR Mexico Corona Series and the NASCAR Mexico T4 Series.The series experienced its first fatality on June 14 2009 when Carlos Pardo was killed in an accident on the final lap.	0
Survivors Healing Center. The Survivors Healing Center is a not-for-profit located in Santa Cruz County California. Founded in 1987 its mission is to provide services for survivors of childhood sexual abuse and educate the public and service agencies about the issue. According to the Santa Cruz Volunteer Center the Survivors Healing Center is one of the few centers in the world that focuses primarily on childhood sexual abuse.	0
Rockstar London. Rockstar London is a British video game developer and in 2005 was the second newest studio to join the Rockstar Games family. Notable productions include Manhunt 2 for the PlayStation 2.	0
State Employees Credit Union. State Employees' Credit Union ( SECU ) is a state chartered credit union headquartered in Raleigh North Carolina regulated under the authority of the Credit Union Division of the NC Department of Commerce. SECU member deposits are insured by National Credit Union Administration ( NCUA ) of the U.S. federal government. SECU is the second largest natural member credit union in the United States both in asset size and in membership.	0
Vic & Anthony's Steakhouse. Vic & Anthony’s is an American steakhouse restaurant chain with locations in Downtown Houston Manhattan and inside the Golden Nugget Casinos in Las Vegas and Atlantic City. A fifth location is scheduled to open inside the new Golden Nugget Lake Charles in late 2014. Vic & Anthony’s is owned and operated by Landry’s Inc.	0
Blue Cross and Blue Shield of Kansas City. Blue Cross and Blue Shield of Kansas City ( Blue KC ) is an independent licensee of the Blue Cross Blue Shield Association and a not-for-profit health insurance provider with more than one million members. Founded in 1938 Blue Cross and Blue Shield of Kansas City offers a wide variety of healthcare dental life insurance and Medicare coverage. Blue KC serves 32 counties in greater Kansas City and northwest Missouri and Johnson and Wyandotte counties in Kansas.	0
Beverly Hills 6750. Beverly Hills 6750 is a luxury aesthetic center in Makati City Philippines. Launched in 2006 as Beverly Hills 6750 Cosmetic Surgery & Skin Institute it was first endorsed by 1993 Miss Universe Dayanara Torres of Puerto Rico. Its founding coincided with Philippine President Gloria Macapagal-Arroyo's launch of a medical tourism campaign to promote the country as an isle of wellness.	0
Think Exam. ThinkExam.com is an online exam software developed by Ginger Webs Pvt. Ltd. offering processing and assessment solutions to educational institutions Government/ PSU sector and other corporate organizations. The company is headquartered in Delhi.	0
Island Express Air. Island Express Air is a small Canadian airline based in Abbotsford British Columbia. Its first flight was on August 7 2009 as part of the Abbotsford International Airshow. It runs scheduled air service between the Lower Mainland and Vancouver Island as well as charter flights and cargo service.	0
Maspex. Grupa Maspex Wadowice ( short: Maspex ) is an international food company headquartered in Wadowice Poland. It has developed mostly through acquisitions in Central and Eastern Europe and has become the owner of more than 20 companies and one of the largest food producers in this region.Some of the brands offered by Maspex include Kubuś and Tymbark ( company ) Life ( company ) ( fruitjuice ) Coffeeta ( coffee cream powder ) and Lubella ( pasta ) .	0
EasyCruise. EasyCruise ( styled as easyCruise ) is an enterprise of Greek ferry operator Hellenic Seaways sold to them in August 2009 for £9 million by founder and Cypriot/British business man Stelios Haji-Ioannou. EasyCruise launched their first cruise ship EasyCruiseOne in 2005. EasyCruise is registered in Liberia.	0
Homeart. Homeart is a national chain of retail stores with outlets in every state in Australia selling mostly homewares giftware and electrical products.	0
Colnago. Colnago Ernesto & C. S.r.l. or Colnago is a manufacturer of high-end road-racing bicycles founded by Ernesto Colnago in 1954 near Milano in Cambiago Italy. Instead of following his family's farming business Ernesto Colnago chose to work in the cycle trade apprenticing first with Gloria Bicycles at 13 subsequently taking up road racing. After a bad crash ended his racing career he began subcontracting for Gloria opened his own shop ( 1954 ) and built his first frames the same year.	0
Nippon Telegraph and Telephone. The Nippon Telegraph and Telephone Corporation ( 日本電信電話株式会社 Nippon Denshin Denwa Kabushiki-gaisha ) commonly known as NTT is a Japanese telecommunications company headquartered in Tokyo Japan. Ranked 29th in Fortune Global 500 NTT is the largest telecommunications company in the world in terms of revenue.The company is incorporated pursuant to the NTT Law ( Law Concerning Nippon Telegraph and Telephone Corporation Etc. ) .	0
Foundation Systems. Foundation Systems Limited was firstly an independent and then more latterly a specialist UK direct delivery Value Added Reseller ( VAR ) business with the Systems Union group of companies ( which in turn was itself subsequently acquired by Infor Global Solutions in 2006 ) . Foundation Systems acted as a systems integrator delivering a broad software portfolio based around the core offering of SunSystems to mid-market organisations predominantly in the UK.	0
Synaptics. Synaptics develops human interface solutions for consumer electronics companies such as Acer Apple Inc. Asus Dell Gateway HP HTC Lenovo LG Logitech Nokia Samsung Sony Sony Ericsson Toshiba. The products include touchpads and touchscreens for devices including notebook PCs PC peripherals mobile phones digital music players and remote controls.	0
Imdad logistics. Imdad Logistics is a Fourth Party Logistics company in Saudi Arabia. It was founded in 2009 as a non-asset company providing consultancy services for the end-to-end supply chain functions.	0
Kupei Musika. Kupei Musika was an American independent record label from Seattle Washington focusing on electronic dance music. Although headquartered in the U.S. the label was closely aligned with the thriving Chilean German and Scandinavian techno and house scenes.	0
Locotracteurs Gaston Moyse. Locotracteurs Gaston Moyse was a French manufacturer of diesel shunting locomotives. Founded in 1922 by Gaston Moyse the company closed in the late 1970s.The company produced numerous shunting locomotives including the Y 7400 and Y 8000 for the French state railways ( SNCF ) and classes CP 1020 and CP 1050 for the Portuguese state railways ( Comboios de Portugal ) . and shunters for industrial use in steel works and on other industrial sites.	0
The Sam Loyd Company. The Sam Loyd Company is an organization based in the United States that specializes in puzzle games. The company was launched in 2005 after the work of Samuel Loyd and his son in the 1800 and 1900’s. He produced puzzles for a number of resources including the New York Saturday Courier Brooklyn Daily Eagle Women’s Home Companion and created puzzle cards for advertising purposes. It was 2005 before the company was founded to republish and protect Loyd’s original work.	0
Hamburger Feuerkasse. Hamburger Feuerkasse ( English: Hamburg Fire Office ) is the first officially established fire insurance company in the world and the oldest existing insurance enterprise available to the public having started in 1676.	0
CRMP. Croatia Records Music Publishing ( CRMP d.o.o. ) is a company owned by Croatia Records d.d. that specializes in the regulation of conditions of use of copyright music and digital distribution.Their activities include regulating the conditions of using music in media advertising campaigns on film in the mobile industry legal protection and promotion of copyright work cooperation with a discography associations for the collective protection of copyright and related rights.	0
Roll Global. Roll Global is a private corporation based in Los Angeles California. With revenues of over $2 billion it functions as a holding company for Stewart and Lynda Resnick and as such is a vehicle for their personal investments in a number of businesses.	0
Virgin Money US. Virgin Money US ( formerly CircleLending ) was a peer-to-peer loans and loan-servicing company which was for a short time part of Virgin Money.	0
Cleveland Golf. Cleveland Golf is an American golf equipment company based in Huntington Beach California. Cleveland Golf began as a company known for producing replicas of classic golf clubs. Today Cleveland Golf is a leader in wedges highly regarded for creating innovative equipment with advanced technology.[citation needed]Roger Cleveland founded the company which was first called Cleveland Classics in 1979. Persimmon woods like the TC15 became very popular on Tour as did many Cleveland wedges.	0
Crown Financial Ministries. Crown Financial Ministries or Crown is a nondenominational evangelical Christian ministry with the stated mission of equipping servant leaders to live by God’s design for their finances work and life ... to advance transformation.	0
Rondelet Records. Rondelet Records was a British independent record label started by Alan Campion who owned a record shop in Mansfield Nottinghamshire in the early 1980s. The label published many punk groups including Special Duties The Threats Deadman's Shadow Riot Squad and Anti-Pasti. The label also featured some bands from the New Wave of British Heavy Metal including Witchfynde who toured with Def Leppard in their early days.	0
Fosen Trafikklag. Fosen Trafikklag ( OSE: FOS ) is a company operating buses and ferries in Trøndelag and Østlandet in Norway. In total the company has approximately 750 vehicles and 16 ships though numerous of them operate by subsidiaries.The company is owned by Torghatten ASA	0
US Highland. US Highland is a motorcycle manufacturer based in Oklahoma. It was formed by Mats Malmberg formerly of Swedish Highland Motorcycles AB when negotiations to sell Highland to ATK fell through.	0
Continuity Comics. Continuity Publishing also known as Continuity Comics was an American independent comic book company formed by Neal Adams in 1984 publishing comics until 1994.After years as a freelancer and comics art packager ( with his company Continuity Associates ) in 1984 Adams ventured into publishing as a way to maximize his creative freedom ( and profits ) . Continuity mainly published a variety of superhero comics developed by Adams. ( For instance the title Ms.	0
GEA Refrigeration Technologies. GEA Refrigeration Technologies GmbH with headquarters in Bochum Germany is a developer manufacturer and supplier of industrial refrigeration and freezer technology.	0
