text    label
Subject: a new multidisciplinary periodical : call for comments  a new multidisciplinary periodical : call for comments * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * the following document presents the broad outlines of a new publication currently being developed by the centre national d ' art et de culture georges - pompidou , paris ( france ) . it is also available on our new www server , at url http : / / www . cnac-gp . fr . we are informing internet users of this project so as to generate a discussion and so that your ideas and comments can be used to modify and enrich our plans . for more detailed information on the project , please refer to the full french version ( available here in a few days ) . you will also find a questionnaire to help us know the people interested in this publication . - - daniel soutif directeur du departement du developpement culturel 	0
"Subject: summary : "" grasshopper mind ""  short answer : "" grasshopper mind "" is british english , not japanese - english . summary answer : thanks to those linguist readers who responded to my query ( 5 . 1431 , 94 / 12 / 11 ) about "" grasshopper mind , "" an expression that is entered into kenkyusha 's japanese - english and english - japanese dictionaries ( 1974 , 1980 ) and roget 's thesaurus ( 1982 ) , but apparently not found in any monolingual english dictionaries . the respondents , in alphabetical order , were : deborah milam berkley , marie egan , ted harding , steven schaufele , steve seegmiller , todd sieling , and stephen p . spackman . the inquiry asked four questions : ) do other english language reference works enter "" the grasshopper mind "" ? ) is it a varietal or dialectal term ? when was it first recorded ? are ) there analogous "" grasshoppery "" words in other languages ? ( 1 ) looking up "" grasshopper mind "" in english dictionaries is a lexicographical dead end . i ' ve checked dozens - - including old and new , standard and slang , uk and us , - - and not one enters it . some larger dictionaries record a derogatory sense of _ grasshopper _ ; e . g . , the new shorter oxford english dictionary ( 1993 ) : "" 2 . _ fig . _ a person held to resemble a grasshopper in character or behaviour ; an inconstant , flighty , or frivolous person . l16 . "" and the near-synonym "" grasshopper brain "" is webster 's third new international dictionary ( 1971 ) usage example for _ grasshopper _ meaning 3 . 2 "" light and frivolous : untouched by care for the future . "" ( 2 ) harding definitively answers the second question : ) "" grasshopper mind "" is well-known standard uk english usage . to say ) someone "" has a grasshopper mind "" means that their focus of attention ) jumps unpredictably from subject to random subject . none of the other respondents , including three widely-dispersed speakers of american english ( berkley , egan , seegmiller ) , had seen or heard this collocation , but all agreed they could readily understand what it means . in terms of _ grasshopper _ meaning ' frivolous , careless , ' the semantics of "" grasshopper mind "" are fairly self-explanatory . ( 3 ) dating the "" grasshopper mind "" coinage is moot . harding says : ) i ' m sure it 's not particularly recent in origin . . . . i ' m pretty sure it ) must be possible to trace early uses of the phrase "" grasshopper mind . "" sieling suggests checking aesop 's "" the ant and the grasshopper , "" and funk & wagnalls new standard dictionary ( 1913 ) defines _ grasshoppering _ as : "" 1 . an unsettled and unsteady course of life ; improvident living : from the fable of the grasshopper and the ant . "" ( 4 ) "" grasshopper mind "" has cross-linguistic analogues . schaufele describes it as : ) like all those complex words in german that you can't find in ) any dictionary but which are crafted for the nonce by completely ) productive strategies and are perfectly understandable to any ) reasonably-intelligent speaker of the language ( i had to coin one ) of these myself the other day , ' lehrgangsprotokoll ' , to mean what ) we mean here by a 's chool transcript ' ) . spackman thinks "" grasshopper mind "" reads like a loan translation of a foreign expression , and mentions an interesting ojibwa calque : ) the phrase "" fire stick "" which has been given in novels and movies ) to ignorant american natives is apparently a literal , morpheme-by - ) morpheme translation of the ojibwa word for a gun . except for one ) thing : it 's not stupid . "" fire "" here translates "" launch a projectile "" ) and "" stick "" is the classifier for a rigid rod . "" rigid projectile ) launcher "" is not so snappy , but a rather tighter word than "" gun "" ) do n't you think ? the semantically transparent "" grasshopper mind "" reveals a lexicographical gap between english dictionaries published in the united states and the united kingdom . while unknown to most american anglophones and familiar to many uk anglophones , lexicographers have overlooked this metaphor for orthopterous mentality . modern lexicography is benefiting from computerized corpora and machine-readable dictionaries . for instance , searching for adjectival _ grasshopper _ + noun combinations in cobuilddirect 's on-line corpus ( direct @ cobuild . collins . co . uk ) reveals three occurrences of "" grasshopper mind , "" two of "" grasshopper warbler , "" and one each of "" grasshopper leap , "" "" weather , "" and "" nijinsky . "" many dictionaries enter _ grasshopper warbler _ ( locustella naevia , characterized by its buzzing call ) but none _ grasshopper mind _ . further research is necessary . any information about this expression 's historical origins or distributional usages ( seegmiller asks about australian english ) would be gratefully welcomed . michael carr , otaru university of commerce , otaru 047 japan email carr @ canal . otaru-uc . ac . jp fax 81 + ( 0 ) 134-22 - 0467 "	0
Subject: 32 . linguistisches kolloquium kassel  32nd colloquium of linguistics all fields of linguistics september 17-19 , 1997 university of kassel germany ab sofort koennen sie die neuesten informationen , darunter das aktuelle programm , termin - und adressenuebersichten sowie eine formularmaske zur anmeldung als passiver teilnehmer am kongress im www abrufen : http : / / www . uni-kassel . de / fb9 / sprachw / lk / welcome . htm 	0
Subject: references on formal description of discourse  content - length : 1242 a student of mine who is not on the net is looking for references on formal , systematized description of discourse and dialogs ( tours de parole etc . ) , that would go ` ` beyond levison 's work ' ' ( his words ) to use in an automatic analyzer for political discourse . as his topic is rather out of our local waters ( syntax and parsing ) , i 'd appreciate any help you can provide . please answer to me directly ( walther @ uni2a . unige . ch ) and i ' ll post a summary . thanks , catherine walther u . of geneva 	0
Subject: call for papers : iii national linguistics conference ( mexico )  * * * call for papers * * * * * * * * * * * * * * * * * * * * * * * * * * iii national linguistics conference october 16-18 , 1995 puebla , mexico the asociacion mexicana de linguistica aplicada ( amla ) and the universidad autonoma de puebla , with the participation of various other mexican institutions , are sponsoring the iii national linguistics conference to be held from the 16th to the 18th of october in puebla , pue . ( mexico ) . the congress is of necessity broad in scope since we want it to be a forum for all the linguistic research being carried out in mexico ; therefore papers are invited in all areas of linguistics ( theoretical , descriptive or applied ) as well as the inter-disciplines . however , we particularly welcome papers relevant to the mexican linguistic and sociolinguistic situation ( for example , theoretical or descriptive papers on any variety of spanish or of other languages spoken in mexico , issues of bilingualism and language contact , issues of language standarization , planning and policy ) . in addition to the regular sessions , papers are also invited for a special session on pragmatics which is being organized in preparation for the 5th international pragmatics conference which will be held in mexico city in 1996 . abstracts abstracts are invited for a 20 minute presentation followed by a 10 minute discussion period . requirements for abstracts : abstracts should be anonymous , clearly titled and 300-500 words in length . on a separate page or 3x5 card you should include the following information : 1 ) name , 2 ) title of paper , 3 ) affiliation , 4 ) mailing address , 5 ) e-mail address , 6 ) phone number . abstracts must be received by april 30 , 1995 . mail three copies to the following address : iii congreso nacional de linguistica icsyh - uap maximino avila camacho 208 72000 puebla , pue mexico or send an e-mail submission ( plain ascii ) to : coniii @ siu . cen . buap . mx notification of acceptance will be mailed out in the third week of june . registration fees : pre-registration registration ( paid before september 30th ) ( after september 30th ) general : us $ 25 . 00 us $ 50 . 00 amla members : us $ 15 . 00 us $ 30 . 00 students : us $ 10 . 00 us $ 20 . 00 time schedule : april 30 , 1995 : abstract due june 26 , 1995 : notification of acceptance sept . 30 , 1995 : pre - registration deadline october 16 , 1995 : final manuscript due - - - - - - - - - - - - - - - - - - - - - - - - + for further information please write to : rosa graciela montes chair , organizing committee apdo . postal 1356 72001 puebla , pue mexico rmontes @ cca . pue . udlap . mx rmontes @ siu . cen . buap . mx information about accomodations and directions to the conference will be sent in a subsequent message . amla ( asociacion mexicana de linguistica aplicada ) is an affiliate of aila ( international association for applied linguistics ) 	0
Subject: query on physical appearance of words  content - length : 1535 we are a group of environmental scientists who have been pondering a question . has anyone done research on emotional responses to the * physical appearance * of words or groups of letters ? for example , ' toxic ' , 'd ioxin ' or the ' oxi ' combination . why do people have a fear of 'd ioxin ' but not ' furan ' ( another toxic chemical ) . obviously , some reaction is created by the media , but is there something else involved ? do certain combinations of letters ( e . g . ' oxi ' ) elicit an emotional response ? has anyone done research on this , or know of anyone involved with psycholinguistics or semiotics who might be familiar with this topic ? will summarize for list . thanks for any assistance . joyce lundstrom epidemiologist eti 600 stewart st , # 700 seattle , wa 98101 etilib @ halcyon . com 	0
"Subject: possessives  i ' ve been away for awhile , but i just came back and checked my email , finding benji wald 's speculative comments on _ of 's _ constructions , dated may 20th , the linguist list . i just want to say one thing : way to go , benji ! ! i think it 's great that my question and summary can have led to such great and interesting ruminating on an admittedly poorly-understood area of the english language . as i wrote to another interested party , i hope that this whole thing has opened up a great big can of worms , the messier the better . i ' m just vindictive enough to love seeing formalist theories smashed to smithereens by real language data , and just crazy enough to love the chaos . i 'd love to see more comments put out on the list by anyone with even a passing interest in the matter and a few baffling examples they can't explain . just to further the matter a little , i 'd like to comment on something in benji wald 's article ? ( installment ? memo ? hmmm . . . . what do we call serial email things like this ? ) he wrote : > a friend of john 's ( inhale ) wife = ? ? one of john 's friends ' wife > > / and i ' m starting to dislike the last example on the right . / > > i do n't think position of inhale really helps , well , maybe if you > know whether i ' m asthmatic or not ( is that how you spell it in > english ? ) > also note in passing that another irregular plural can take a bow for > doing something useful , > > one of john 's wife 's friends vs . one of john 's wives ' ( ? ? es ) friends > > cntr . one of john 's significant other 's ( / others ' ( ? ? es ' ) friends > > ( and once again : yeah , but if you say it . . . ) > > but then again , what 's the difference between : > one of john 's friends ' ( . . . ) wife and one of john 's friends ' > wives > ( i mean given current anglophonic customs ) , except that we can > formally reduce the latter to > one of the wives > but not the former to > one of the wife > / that 's why i do n't like "" one of john 's friends ' wife "" / i think i understand why he does n't like _ one of john 's friends ' wife _ - - it 's because it sounds funny if we have the abbreviated phonological form [ . . . djanz frenz wayf ] . but , if we add in another / z / to "" friends ' "" , it seems to sound better ( even more so with modification ) : 1 ) one of john 's long-time friends 's [ frenz . z ] wife is evil . however , 2 ) the wife of one of john 's ( long-time ) friends 's is evil . sounds better than either to me . but here 's something for the experts . in sentence ( 2 ) above , i feel an almost irresistable urge to steal the final / z / from "" friends 's "" and put it on "" john 's "" , which would leave the sentence : 2 ' ) the wife of one of john 's 's [ djanz . z ] long-time friends is evil . which , funny as it looks in print , is the most grammatical-sounding sentence so far , as far as i ' m concerned . in ( 2 ' ) , the wife has to be the friend 's , of course , and not john 's , so why is "" john "" able to get the / z / ? signed , another ( happily ) flustered linguist . "	0
Subject: cgsw : updated program  announcing cgsw10 the 10th comparative germanic syntax workshop , organised jointly by the catholic university of brussels , and the p . j . meertens institute for dialectology ( amsterdam ) will take place in brussels on january 17-19 , 1995 . the program tuesday january 17 18 : 00 : registration and reception at conference venue : vrijheidslaan 17 , b-1080 brussels ( metro simonis ) wednesday , january 18 room a / o / 2 9 : 30 - 10 : 00 : coffee and formal opening 10 : 00 - 10 : 30 : t . taraldsen ( tromso ) case , subject-orientation and agreement in icelandic and faroese 10 : 30 - 11 : 00 : c . platzack ( lund ) forced to leave : non l - related movement in germanic v2 languages 11 : 00 - 11 : 30 : coffee 11 : 30 - 12 : 00 : j . zwarts ( utrecht ) simple and complex prepositions and p - stranding in dutch 12 : 00 - 12 : 30 : h . bennis ( leiden ) , f . beukema ( leiden ) & m . den dikken ( vu , amsterdam ) getting verb movement 12 : 30 - 14 : 00 : lunch 14 : 00 - 14 : 30 : s . barbiers ( leiden ) an antisymmetric analysis of pp extraposition 14 : 30 - 15 : 00 : t . hoekstra ( leiden ) & j . rooryck ( leiden ) dynamic and stative have 15 : 00 - 15 : 30 : e . haeberli ( geneve ) morphological case , pro and word order 15 : 30 - 16 : 00 : coffee 16 : 00 - 16 : 30 : e . - p . kester ( utrecht ) adjectival inflection and licensing conditions on null nouns 16 : 30 - 17 : 00 : e . hoekstra ( meertens , amsterdam ) & m . den dikken ( vu , amsterdam ) parasitic participles thursday , january 19 room a / o / 1 10 : 00 - 10 : 30 : j . bobaljik ( mit ) the morphological determination of germanic syntax 10 : 30 - 11 : 00 : d . buering ( koeln ) & k . hartmann ( frankfurt ) extraposition , qr , and association with focus 11 : 00 - 11 : 30 : coffee 11 : 30 - 12 : 00 : e . groat ( harvard ) overt and null expletives in germanic 12 : 00 - 12 : 30 : s . menuzzi ( leiden ) on double object constructions in icelandic 12 : 30 - 14 : 00 : lunch 14 : 00 - 14 : 30 : m . everaert ( utrecht ) binding and the inert / active distinction 14 : 30 - 15 : 00 : a . henry ( ulster ) v2 phenomena in belfast english 15 : 00 - 15 : 30 : coffee 15 : 30 - 16 : 00 : f . weerman ( utrecht ) morphological case and null case 16 : 00 - 16 : 30 : j . - w . zwart ( groningen ) the composition of auxiliaries and the placement of participles in dutch travel and hotel information : a file with travel and hotel information will be sent to you upon simple request ( e-mail or coupon below ) . registration and conference lunches : advance registration : $ 20 / bef 700 ( $ 10 / bef 350 for students ) on - site registration : $ 30 / bef 1 , 000 ( $ 20 / bef 700 for students ) advance registration can be made by sending in the coupon below , and by forwarding the required amount into postal account # 000-0536088 - 66 of ku brussel , vrijheidslaan 17 , b-1080 brussels . please mention that you are registering for cgsw10 ; do not forget to add bank charges to the above amounts . the deadline for advance registration is january 9 , 1995 . there are a number of restaurants in the immediate vicinity of the university ; however , given any sizable number of conference participants , this may lead to substantive overcrowding and consequent delays . for this reason , the organisers will arrange for a caterer to provide two lunches on the university premises . since it is vital that we should know in advance how many lunches to order , you must book your lunch in advance by sending in the coupon below . for the lunches , no advance payment is required . - - - - - - - - - - - - - - - - cut here - - - - - - - - - - - - - - - name : address : e - mail : 0 i will register on-site 0 i have transferred the registration fee in the amount of 0 bef 700 0 bef 350 ( student rate ) to postal account # 000-0536088 - 66 . 0 i want to order a conference lunch for wednesday january 18 at bef 400 0 i want to order a conference lunch for thursday january 19 at bef 400 0 please send me hotel and travel information mail , fax , or e-mail this coupon to : ku brussel cgsw10 ( g . vanden wyngaerd ) vrijheidslaan 17 b-1080 brussel belgium tel + 32 2 412 4349 fax + 32 2 412 4200 email : haaam08 @ cc1 . kuleuven . ac . be - - - - - - - - - - - - - - - - cut here - - - - - - - - - - - - - - - 	0
"Subject: they can even steal your identity !  are you being investigated ? has your personal and credit information been stolen ? has someone assumed your identity ? would you like to locate an old friend , relative , military buddy or sweetheart ? do you want to find a person 's assets to collect a debt or judgement ? would you like to check a person 's criminal record before renting them space or giving them employment ? would you like to fix up your credit bureau report , create a new identity or even disappear ? are you going to have surgery ? would you like to know how many malpractice suits have been filed against your doctor ? now you can learn all this plus much , much more with our brand new 45 page report "" internet sleuth "" ! learn the internet tools and resources that are used to investigate you , your relatives , friends , neighbors , enemies , employees or anyone else ! we will give you thousands of internet locations to look up people , credit , social security , current or past employment , driving records , criminal records , medical information , military records , addresses , phone numbers , immigration , divorce , labor and criminal laws ! we will also give you sources to find missing children and parents , hazardous waste sites , how to do freedom of information act information searches , how to do skip tracing and backround checks on prospective dates , brides or grooms , employees , renters , vendors , new clients and competitors ! you will also learn about and where to get surveillance and spy devices , private mail forwarding and annonymous email forwarding sites , search for copyrights , patents and court cases and how to make your assets untraceable ! we will show you how to get copies of credit reports , adoption databases , information on drugs , poisons and how to get your share of government programs and benefits ! can you find this information by using the internet search engines ? the answer is maybe if you get lucky and if you want to spend many hours going through 25 , 000 plus hits per subject ! we and our staff have spent hundreds of hours and many thousands of dollars compiling this information for you ! now you can have it on a silver platter for less than twenty bucks during this special email promotion ! you frequently hear over the media , television , radio , the newspapers , how personal information is being used , traded and sold over the internet . . . usually without your permission or knowledge . our report will show you how it is done ! ! ! would you like to find that old romantic flame . . . find telephone , address or email information on almost anyone . . . even unlisted phone numbers ? how about your family "" tree "" ? we will teach you how to turn years of work into hours of fun ! military ? check army , navy , air force and marine records . extensive vietnamese war records , mia info , much more ! looking for a job ? find the job you are seeking . . . even in another state or another country ! we will teach you how ! looking for a new love interest or spouse or even sex partner ? we will show you where to look for fast results ! want up-to - the-minute health and medical information ? learn how to cure fears and phoebias , the latest drugs and treatments for almost any ailment or desease from the drug companies themselves as well as from universities and the center for desease control . want to learn the most effective way to loose weight ? it 's all here in our report ! if you believe that the information compiled about you should be as available to you as to the people that compile it about you without your knowledge or permission than you must order "" the internet sleuth report "" immediately ! our "" internet sleuth report "" is normally sold by direct mail for $ 39 . 95 and will soon be in book stores for $ 29 . 95 . however , to generate publicity and "" get the word out "" we are making this 10 day email special offer of our complete 45 page report for only $ 19 . 95 plus $ 3 for shipping and handling [ total $ 22 . 95 ] . sold with our 10 day money back guarantee ! this is the biggest bargain on the internet and the information it will give to you will give you great power ! it can really change your life in a positive way . order now ! the complete 45 page "" internet sleuth report "" only $ 19 . 95 plus $ 3 shipping and handling - total $ 22 . 95 . shipped in plain wrapper by first class mail . add $ 5 for priority mail delivery . add $ 20 for overnight express ! we accept visa , mastercard , american express or discover . we can also accept your check by phone or fax . you may order by phone 9 am to 10 pm [ ny time ] by phoning [ 718 ] 287-3800 you may order by fax 24 hours per day by phoning our fax line at [ 718 ] 462-5920 . you can fax your credit card information or your check to email your order - do not hit reply on your keyboard send email to our special email address below : info1998 @ juno . com [ note : if you order by email and do not receive an email confirmation within 24 hours , please phone our office at 718-287 - 3800 ] you can also order by mail by sending $ 22 . 95 cash , check , money order or major credit card [ visa , mastercard , american express or discover ] to tcps , inc . 4718 18th ave . suite 135 brooklyn , ny 11204 make checks & money orders payable to tcps , inc . new york state residents please add $ 1 . 70 for sales tax the following order form is for your convenience ! use it by mail , fax or email ! . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . please ship me _ _ _ _ _ _ _ _ copies of the internet sleuth report at $ 19 . 95 each plus $ 3 . 00 for shipping and handling [ $ 22 . 95 ] signature _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ credit card # _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ exp date _ _ _ _ _ _ ship to : name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ city _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ state _ _ _ _ _ _ _ _ _ _ _ zip _ _ _ _ _ _ _ _ area code and home phone [ ] _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ fax # [ ] _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ email address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ to remove your name from our mailing list , send us an email with remove in the subject line . this is a one time offer and you should not hear from us again ! tcps , inc . , 4718 18th ave . , suite 135 , brooklyn , ny 11204 office [ 718 ] 287-3800 fax [ 718 ] 462-5920 24 hours [ 9am to 10pm ny time ] [ c ] copyright 1998 tcps , inc . all rights reserved . "	1
Subject: font for vietnamese  hello . i am looking for a font that will write in vietnamese on a macintosh . if anyone has heard of such a thing , please let me know the details as to how i might obtain it . thank you . andrew talle northwestern university 	0
Subject: student phonology workshop at ling . inst .  student phonology workshop and poster session at the 1997 lsa linguistic institute saturday , july 26 goldwin smith hall , hollis e . cornell auditorium cornell university , ithaca , ny schedule of papers 8 : 30 registration - fee : $ 5 for institute participants , $ 12 . 50 for others 9 : 00 tracking a rule across eastern bantu africa , jeanine ntihirageza , university of chicago 9 : 25 non - adjacency in dissimilation , caroline jones , umass amherst 9 : 50 break 10 : 10 paradigmatic infixation in miskito , vivian lin , mit 10 : 35 the interaction of infixation and reduplication in tagalog , tivoli majors , university of texas at austin 11 : 00 vocalic hiatus resolution in kisi , carolyn smallwood & trisha causley , university of toronto 11 : 25 lunch 1 : 30 poster session 3 : 00 phonetic evidence against the feature [ fortis ] in swiss german , bill ham , cornell university 3 : 25 phonetic analysis of asymmetry of korean / s / in phonology , joo - kyeong lee , university of illinois 3 : 50 break 4 : 00 dutch rimes : the interaction between syllable weight and sonority of coda consonants , caro struijke , university of maryland 4 : 25 across - word regressive assimilation in picard : an optimality theoretic analysis , walcir cardoso , mcgill university 8 : 00 phonology party , under the tent behind risley hall economical accommodations are available in the institute dorms . for more information , read about short term housing on the institute web site : http : / / www . sce . cornell . edu / cuss / lsa . html if you have questions , feel free to e-mail lisa lavoie at lml1 @ cornell . edu 	0
"Subject: asl dictionary on cd-rom  my recent query concerning the new american sign language ( asl ) dictionary on cd-rom generated a substantial response , both from this list and from slling - l . i have summarized the main points of these responses below . please bear in mind that i have not seen the products in question . the dictionary reviewed on pbs is the american sign language dictionary on cd-rom by martin sternberg and is distributed by harpercollins . the following is the positive point that recurs in people 's messages : - - it is at the moment the only published asl dictionary that includes motion videos of asl signs , which serves to disambiguate unclarities in printed representations . the following are the negative points that recur in people 's messages : - - the dictionary is based too heavily on english , being essentially an english - to - asl dictionary . this both makes it hard ( at times , impossible ) to get an idea of the internal structure of the asl lexicon , and makes it less useful to native signers . ( there is , however , some categorization into semantic groups . ) there are also more specific problems arising from the failure to make asl distinctions that are not made overtly in english ( e . g . english "" lecture "" is used as a headword , while the asl equivalent is specifically a verb , not a noun ; classifiers are almost completely omitted ) . - - the dictionary is based on sternberg 's book-form dictionary of the early 1980s , and fails to take account of recent developments in the study of asl . - - there may be technical quality concerns , but since i have n't seen the product i ' m not in a position to judge . it seems to work better on more modern machines , and the mac version seems to work better than the windows version . alternatives : the following other cd-rom asl dictionary projects were drawn to my attention : - - multemedia dictionary of asl ( mm-dasl ) , release planned for summer of 1995 . this dictionary is based generally on the work of william stokoe ( who is involved in the project ) . it allows direct lookup of asl signs , incorporates recent linguistic work on asl , and is assisted by a panel of native asl users . for details , please contact sherman wilcox , university of new mexico ( wilcox @ mail . unm . edu ) . - - asl dictionary on cd-rom developed by dennis cokely at linstok press , 4020 blackburn lane , burtonsville , md 20866 , and alpha and beta tested by ken rust at madonna university , who should be contacted for further details ( rust @ smpt . munet . edu ) . thanks to : jacqueline anderson , nancy frishberg , marian macchi , mark a . mandell , joyce mcdonough , chris miller , karen mistry , becky moreton , cindy neuroth - gimbrone , steve seegmiller , mark seidenberg , barbara sensiba , dan slobin , leslie h . stennes , sherman wilcox , and the authors of the many messages that were forwarded to me from slling - l . - - bernard comrie dept of linguistics gfs-301 tel + 1 213 740 2986 university of southern california fax + 1 213 740 9306 los angeles , ca 90089-1693 , usa e-mail comrie @ bcf . usc . edu "	0
